"","x"
"7484",11.77522591
"7485",9.431550454
"7486",10.79192501
"7487",11.55996339
"7488",8.446664017
"7489",5.122208263
"7490",11.47425104
"7491",7.327531062
"7492",8.223377691
"7493",13.43629279
"7494",9.394994086
"7495",11.796545
"7496",10.39444747
"7497",12.12512774
"7498",9.544504899
"7499",9.622805246
"7500",9.801910578
"7501",14.0451839
"7502",6.602575817
"7503",12.09097503
"7504",11.2095772
"7505",11.16069951
"7506",6.635025459
"7507",11.64308386
"7508",8.75448081
"7509",8.32394688
"7510",8.600957599
"7511",9.003510345
"7512",10.99702119
"7513",5.987690299
"7514",12.50721199
"7515",8.212176175
"7516",6.46409716
"7517",12.79378201
"7518",8.527598159
"7519",9.73454692
"7520",13.23982558
"7521",11.41612312
"7522",8.623167199
"7523",7.619269452
"7524",10.02495159
"7525",11.06426713
"7526",11.13364343
"7527",6.874326328
"7528",11.17183837
"7529",9.536620081
"7530",9.694434005
"7531",6.942004531
"7532",7.248264459
"7533",7.376778407
"7534",10.5373803
"7535",9.353769711
"7536",11.4892158
"7537",8.820285437
"7538",6.740716521
"7539",11.82794178
"7540",8.63929159
"7541",8.204188326
"7542",11.41838129
"7543",7.292338933
"7544",11.48938371
"7545",6.864878309
"7546",9.404692257
"7547",10.9503002
"7548",10.50129316
"7549",10.93482107
"7550",9.888732194
"7551",10.08768012
"7552",10.29476433
"7553",7.381125397
"7554",10.10278901
"7555",9.477618919
"7556",9.650923993
"7557",10.42924415
"7558",10.62193799
"7559",9.84384219
"7560",9.934358914
"7561",9.298386237
"7562",9.036757593
"7563",11.63557049
"7564",10.15575106
"7565",9.690293498
"7566",9.717337074
"7567",13.81635555
"7568",9.493514642
"7569",11.81682854
"7570",8.536960957
"7571",6.108877517
"7572",7.661904625
"7573",10.42661316
"7574",10.20761485
"7575",7.632440341
"7576",11.8931322
"7577",8.467438437
"7578",11.34121282
"7579",8.771829822
"7580",7.976139317
"7581",7.069001514
"7582",7.109222109
"7583",9.475370659
"7584",8.46597991
"7585",8.655197755
"7586",9.569826122
"7587",9.887792735
"7588",10.18179769
"7589",8.712786853
"7590",14.11673229
"7591",10.18958485
"7592",11.89069378
"7593",9.232968667
"7594",10.51843445
"7595",9.120974763
"7596",10.58964917
"7597",15.04113105
"7598",10.41848483
"7599",5.9313478
"7600",13.02531238
"7601",11.88750332
"7602",8.991728603
"7603",13.83341527
"7604",7.216210053
"7605",8.975051895
"7606",7.777801749
"7607",12.62829042
"7608",10.89909574
"7609",11.36651077
"7610",10.85263815
"7611",10.39305069
"7612",9.130922276
"7613",7.368219299
"7614",8.726541002
"7615",9.583767269
"7616",8.217812009
"7617",10.78116829
"7618",13.21394341
"7619",5.848160786
"7620",9.804087994
"7621",11.3188569
"7622",9.233359452
"7623",9.490432399
"7624",8.393574635
"7625",8.171621068
"7626",13.57826326
"7627",5.776219823
"7628",10.89554255
"7629",8.611216255
"7630",11.19185898
"7631",9.382423867
"7632",7.367659996
"7633",12.69034455
"7634",11.62574648
"7635",9.359330851
"7636",6.131706542
"7637",10.87763667
"7638",10.25848959
"7639",12.18301626
"7640",9.430875481
"7641",12.2016931
"7642",11.33542289
"7643",10.55504961
"7644",11.61050151
"7645",7.735289735
"7646",8.602760258
"7647",8.214593631
"7648",13.42502722
"7649",6.191729564
"7650",9.162476988
"7651",7.579462591
"7652",8.022818571
"7653",8.837572151
"7654",9.346901616
"7655",8.678008072
"7656",9.571913763
"7657",8.762425193
"7658",8.071127224
"7659",8.453742446
"7660",8.319643985
"7661",7.231416502
"7662",7.415371613
"7663",10.6836101
"7664",12.56352119
"7665",6.191953987
"7666",9.427246086
"7667",9.793093453
"7668",11.16012009
"7669",8.535085628
"7670",6.779503075
"7671",10.98079014
"7672",8.972164196
"7673",9.719695151
"7674",10.62823484
"7675",10.40685936
"7676",7.651322977
"7677",10.6885298
"7678",12.45924843
"7679",10.25594329
"7680",10.42884137
"7681",6.936761248
"7682",12.38571683
"7683",13.67564619
"7684",10.65806019
"7685",6.743725721
"7686",10.32206062
"7687",8.340608278
"7688",8.827015516
"7689",7.367587082
"7690",11.37704691
"7691",7.065800288
"7692",8.660109137
"7693",10.46615818
"7694",11.10638248
"7695",5.258197663
"7696",9.691363704
"7697",11.40621816
"7698",8.846116422
"7699",8.327254816
"7700",8.536758471
"7701",11.80842205
"7702",8.277491108
"7703",10.91153551
"7704",10.31507508
"7705",9.067367037
"7706",12.19091291
"7707",9.95063339
"7708",6.47621115
"7709",8.099722637
"7710",11.05915096
"7711",9.746753949
"7712",10.17340823
"7713",11.14452373
"7714",9.901503787
"7715",11.86705573
"7716",9.070387551
"7717",9.355126184
"7718",8.313993845
"7719",11.1970873
"7720",11.15827224
"7721",9.894625895
"7722",8.632044063
"7723",12.29101616
"7724",6.893496323
"7725",7.681548422
"7726",9.669198368
"7727",8.532646468
"7728",9.69342061
"7729",6.315920101
"7730",6.707377596
"7731",7.690168761
"7732",8.653744073
"7733",9.98872765
"7734",9.964226743
"7735",9.930991652
"7736",6.876443721
"7737",7.723555138
"7738",9.49821357
"7739",13.06014865
"7740",9.482217124
"7741",7.45320473
"7742",10.64659896
"7743",8.767047216
"7744",10.60728269
"7745",8.048176661
"7746",11.39221437
"7747",11.49615799
"7748",8.059168129
"7749",8.546252046
"7750",10.11272094
"7751",6.562213032
"7752",10.78278244
"7753",9.996772081
"7754",6.535436263
"7755",10.19171703
"7756",8.298061454
"7757",10.82581925
"7758",11.03674186
"7759",5.835985543
"7760",8.383505079
"7761",8.653572555
"7762",8.646597427
"7763",9.647320167
"7764",13.72130848
"7765",10.19642989
"7766",8.580962111
"7767",6.141842272
"7768",9.233458363
"7769",10.37841241
"7770",9.640511901
"7771",13.01807114
"7772",11.02852571
"7773",11.67007888
"7774",9.283791054
"7775",11.52917236
"7776",10.84072523
"7777",8.811368832
"7778",7.625766583
"7779",10.56157831
"7780",7.276966276
"7781",10.64286628
"7782",10.82712905
"7783",10.54324206
"7784",11.7621666
"7785",9.305875511
"7786",6.025070456
"7787",6.970585899
"7788",8.416234202
"7789",7.623331197
"7790",7.78317871
"7791",8.553934551
"7792",13.03756376
"7793",8.38680331
"7794",10.31735648
"7795",9.475750673
"7796",9.0649148
"7797",11.85671842
"7798",6.960311107
"7799",8.225390538
"7800",6.612353913
"7801",8.038196246
"7802",11.8946392
"7803",7.637265786
"7804",8.007529823
"7805",8.630513811
"7806",13.16051688
"7807",8.843083504
"7808",10.70236027
"7809",7.729743849
"7810",9.281846829
"7811",9.895149041
"7812",11.18546128
"7813",11.40694955
"7814",8.844798481
"7815",8.94300366
"7816",8.672586517
"7817",12.87751253
"7818",6.343109972
"7819",8.219613889
"7820",9.726658911
"7821",10.53063626
"7822",9.39375143
"7823",7.697491228
"7824",7.326456176
"7825",5.134280386
"7826",9.831245892
"7827",9.566790054
"7828",7.945747262
"7829",11.81010971
"7830",5.52358136
"7831",10.06636395
"7832",6.895705248
"7833",11.27546545
"7834",9.69088083
"7835",9.13574215
"7836",7.310332119
"7837",9.441821572
"7838",7.687946046
"7839",8.719313626
"7840",9.082437322
"7841",8.447310406
"7842",12.39924518
"7843",11.93314001
"7844",8.907513646
"7845",9.779079006
"7846",8.262265484
"7847",7.799135487
"7848",9.245067376
"7849",11.0977854
"7850",7.054445313
"7851",13.92538572
"7852",12.31476682
"7853",10.28353961
"7854",10.20179078
"7855",8.666004042
"7856",10.37319203
"7857",9.720189359
"7858",8.234971672
"7859",12.6236062
"7860",7.719323722
"7861",6.471394873
"7862",10.35540591
"7863",11.26332384
"7864",10.68523573
"7865",8.876248992
"7866",11.28287306
"7867",8.585591412
"7868",9.146725715
"7869",11.02896705
"7870",8.539145913
"7871",7.997180476
"7872",12.04893993
"7873",8.814767144
"7874",14.63585801
"7875",7.505169028
"7876",10.08959744
"7877",11.01768893
"7878",8.171978195
"7879",5.320286505
"7880",12.70838442
"7881",8.079940894
"7882",9.823974584
"7883",10.17284906
"7884",9.952529386
"7885",11.37983424
"7886",8.556350799
"7887",10.3611379
"7888",9.597004081
"7889",7.618528706
"7890",9.842009192
"7891",10.41839654
"7892",9.691969822
"7893",8.419080765
"7894",12.25504998
"7895",14.10238912
"7896",5.45205024
"7897",10.63346628
"7898",8.120791336
"7899",9.717511544
"7900",7.384392857
"7901",10.59107817
"7902",7.920622166
"7903",10.91795567
"7904",6.80359268
"7905",8.121671653
"7906",9.132424165
"7907",8.736979947
"7908",11.12828214
"7909",9.066148065
"7910",11.22096003
"7911",10.87370121
"7912",12.40173945
"7913",11.63681883
"7914",7.392660779
"7915",8.139538913
"7916",12.71964332
"7917",9.170972085
"7918",9.452623718
"7919",7.808720185
"7920",8.527515654
"7921",6.880128775
"7922",12.63005999
"7923",7.517365009
"7924",5.537118257
"7925",7.515372638
"7926",6.150478455
"7927",11.31353336
"7928",8.817870058
"7929",11.50197263
"7930",14.44788885
"7931",11.07026561
"7932",7.255147538
"7933",8.346898717
"7934",10.19097439
"7935",9.107971126
"7936",10.58954452
"7937",10.24617758
"7938",8.014751557
"7939",8.186855451
"7940",9.490502896
"7941",13.06647343
"7942",8.897972137
"7943",10.15731283
"7944",8.238633297
"7945",9.350146533
"7946",6.683280408
"7947",7.274779979
"7948",3.649121712
"7949",11.0892171
"7950",7.466969996
"7951",7.904023625
"7952",7.09029391
"7953",8.027727117
"7954",12.59810872
"7955",11.85983814
"7956",10.76966531
"7957",9.102192017
"7958",9.204673905
"7959",4.995216346
"7960",12.46055582
"7961",10.89753108
"7962",7.392713713
"7963",9.29893358
"7964",13.28314219
"7965",4.806437826
"7966",11.03406838
"7967",6.925161579
"7968",12.51859359
"7969",10.30582576
"7970",11.54754173
"7971",10.32728756
"7972",10.94495229
"7973",10.99167611
"7974",8.284292494
"7975",9.514701604
"7976",10.00548969
"7977",9.382062663
"7978",4.731668277
"7979",8.867572557
"7980",10.7571873
"7981",9.717239755
"7982",9.633504478
"7983",9.71417539
"7984",9.174778627
"7985",7.284831824
"7986",10.82648798
"7987",8.509426833
"7988",8.058693817
"7989",11.7540212
"7990",9.138753545
"7991",9.049227399
"7992",11.63772168
"7993",7.467719247
"7994",7.260627453
"7995",10.99013354
"7996",8.529216804
"7997",10.26279028
"7998",9.280010904
"7999",9.222524487
"8000",9.719233626
"8001",6.986761281
"8002",7.250787878
"8003",9.84816841
"8004",8.777214801
"8005",9.107318727
"8006",9.404593688
"8007",9.722864624
"8008",10.1428977
"8009",6.275141014
"8010",10.20335251
"8011",8.554319184
"8012",7.699450583
"8013",10.58501136
"8014",11.61274592
"8015",10.44148033
"8016",12.27064634
"8017",11.7648086
"8018",15.73891628
"8019",9.32094957
"8020",6.899532117
"8021",8.338774257
"8022",12.234493
"8023",8.16575465
"8024",10.02762202
"8025",6.414536436
"8026",8.79833219
"8027",7.486220046
"8028",11.24132582
"8029",7.297058123
"8030",7.486858821
"8031",11.94848152
"8032",6.329729586
"8033",6.321883205
"8034",8.621448139
"8035",6.785852653
"8036",7.744283907
"8037",10.95890295
"8038",8.747736855
"8039",11.24246481
"8040",12.93402128
"8041",5.517001932
"8042",11.34551881
"8043",7.228716011
"8044",6.286492445
"8045",8.354998447
"8046",9.685637883
"8047",5.637834266
"8048",5.478318045
"8049",7.978085117
"8050",10.41794209
"8051",7.169414977
"8052",10.71066844
"8053",12.70915
"8054",10.43767738
"8055",9.175017256
"8056",7.543234705
"8057",10.3926962
"8058",6.833978911
"8059",7.812072095
"8060",4.817497936
"8061",7.024155851
"8062",10.11382098
"8063",15.47091662
"8064",9.709911107
"8065",13.04888768
"8066",6.821674765
"8067",10.88021399
"8068",6.457992845
"8069",7.75448886
"8070",10.44245938
"8071",9.64618471
"8072",10.48610053
"8073",8.805333793
"8074",11.06506374
"8075",11.92425214
"8076",8.258823085
"8077",9.80104531
"8078",7.573794034
"8079",11.29595929
"8080",12.09326778
"8081",8.793387526
"8082",11.59076154
"8083",12.28676087
"8084",8.574360371
"8085",11.44965473
"8086",10.31493655
"8087",9.277288708
"8088",8.849206504
"8089",9.586832995
"8090",7.446493162
"8091",13.27478348
"8092",10.42773372
"8093",7.183654106
"8094",12.56567315
"8095",7.54916401
"8096",8.706348668
"8097",6.40967249
"8098",8.042568936
"8099",8.853661477
"8100",8.925865546
"8101",7.032625847
"8102",8.996963475
"8103",10.21259855
"8104",8.367720816
"8105",8.880649894
"8106",9.870628079
"8107",10.08605747
"8108",13.09096035
"8109",8.550737893
"8110",8.83657587
"8111",10.55595409
"8112",5.723120596
"8113",8.386858894
"8114",5.905773657
"8115",10.76133384
"8116",9.934128732
"8117",6.910960814
"8118",11.4948575
"8119",10.43893289
"8120",9.63773652
"8121",12.75484349
"8122",10.22439493
"8123",8.762649339
"8124",8.796493278
"8125",7.678560757
"8126",10.40133377
"8127",10.22625638
"8128",5.910273937
"8129",9.754623225
"8130",8.689975144
"8131",10.83088736
"8132",5.95325846
"8133",8.765632295
"8134",11.93337526
"8135",8.212757477
"8136",12.39548666
"8137",9.123271761
"8138",12.4596107
"8139",10.27466999
"8140",9.771702001
"8141",8.080555527
"8142",7.944508633
"8143",11.55124883
"8144",10.66618406
"8145",6.145881322
"8146",9.264967458
"8147",8.128263671
"8148",9.143779289
"8149",13.60999906
"8150",9.040038113
"8151",9.262290111
"8152",10.20234975
"8153",9.902713752
"8154",6.981946117
"8155",5.168828517
"8156",8.122574618
"8157",10.81948671
"8158",6.96573786
"8159",12.01420003
"8160",9.410723573
"8161",8.016532309
"8162",8.83105146
"8163",4.102343199
"8164",8.752330662
"8165",9.754383674
"8166",7.33208366
"8167",6.945420133
"8168",6.452549708
"8169",11.12456378
"8170",7.627631211
"8171",7.956186852
"8172",9.725301272
"8173",12.06397306
"8174",10.49294392
"8175",4.534769566
"8176",5.769726145
"8177",9.840567532
"8178",7.27576898
"8179",10.23191276
"8180",7.206357626
"8181",10.71358012
"8182",9.65066905
"8183",11.20253204
"8184",9.523503192
"8185",10.95086346
"8186",12.13930456
"8187",8.70487272
"8188",7.806089944
"8189",7.003243308
"8190",8.466010154
"8191",10.48380371
"8192",8.082400011
"8193",10.11519063
"8194",12.57078187
"8195",10.76285761
"8196",11.62605191
"8197",8.790763096
"8198",10.17261843
"8199",10.02147523
"8200",11.77421548
"8201",14.97549489
"8202",8.645894615
"8203",5.770487836
"8204",10.95610579
"8205",8.375379338
"8206",8.38497355
"8207",11.5707324
"8208",6.879809738
"8209",7.756621928
"8210",11.05308018
"8211",9.041856159
"8212",12.98848755
"8213",9.897031254
"8214",11.10438562
"8215",14.16871438
"8216",8.542202692
"8217",9.937673588
"8218",6.943251376
"8219",7.990777732
"8220",11.85205304
"8221",11.11075056
"8222",8.701012698
"8223",7.851357715
"8224",8.926006264
"8225",7.731130342
"8226",11.95490369
"8227",8.448029982
"8228",7.94346677
"8229",9.339611189
"8230",9.038188229
"8231",10.18362031
"8232",12.38961843
"8233",5.998784754
"8234",12.00076157
"8235",9.297227264
"8236",10.37108779
"8237",9.533661204
"8238",7.270837308
"8239",7.021465733
"8240",9.754898194
"8241",10.94026361
"8242",8.273162372
"8243",9.441350761
"8244",9.39317054
"8245",9.932128828
"8246",11.17475356
"8247",8.940023801
"8248",9.481906735
"8249",9.227906083
"8250",9.097716917
"8251",9.907373598
"8252",9.820799469
"8253",8.830867044
"8254",8.024585441
"8255",7.566642219
"8256",10.86930608
"8257",10.59643584
"8258",8.104313465
"8259",8.783307342
"8260",9.13160998
"8261",8.969567749
"8262",11.63635396
"8263",9.687604756
"8264",10.03725762
"8265",11.39523599
"8266",6.839044967
"8267",8.506939155
"8268",10.04298185
"8269",8.589382788
"8270",8.204984306
"8271",8.305595317
"8272",11.00255985
"8273",7.553505673
"8274",8.636315679
"8275",14.23337696
"8276",11.94597932
"8277",5.563236319
"8278",13.60287415
"8279",12.58405061
"8280",9.034513364
"8281",10.60609596
"8282",10.55679236
"8283",11.46325306
"8284",8.722509192
"8285",8.58919318
"8286",4.816834192
"8287",7.035886801
"8288",9.351262139
"8289",6.825011443
"8290",9.311454621
"8291",5.924898252
"8292",13.63893275
"8293",7.911573487
"8294",9.352234349
"8295",8.11044919
"8296",10.80234769
"8297",8.010240089
"8298",9.475034278
"8299",8.773044005
"8300",5.478499266
"8301",8.481241654
"8302",9.187744487
"8303",10.97242194
"8304",6.683256011
"8305",6.968902487
"8306",11.74979496
"8307",9.764664441
"8308",9.954901267
"8309",5.999946361
"8310",8.586546914
"8311",8.728976266
"8312",8.857591936
"8313",12.11019683
"8314",12.7546944
"8315",8.068672208
"8316",5.959916957
"8317",9.63913959
"8318",10.89593261
"8319",13.4456435
"8320",9.270005447
"8321",1.411086447
"8322",9.377585356
"8323",8.312075129
"8324",6.003496844
"8325",11.1021691
"8326",10.90085751
"8327",12.25042411
"8328",9.349100579
"8329",11.26920673
"8330",9.737848712
"8331",8.931461407
"8332",13.35799961
"8333",6.575418655
"8334",11.96936551
"8335",9.131680265
"8336",8.606354604
"8337",10.53434394
"8338",9.798978146
"8339",9.501091364
"8340",12.09475575
"8341",7.32088053
"8342",6.421070574
"8343",8.473102706
"8344",9.515477807
"8345",11.08062107
"8346",9.7603411
"8347",7.08026532
"8348",8.382840507
"8349",5.235969324
"8350",10.885284
"8351",7.509032514
"8352",7.924603253
"8353",9.42559453
"8354",9.011929053
"8355",8.329503148
"8356",8.916381437
"8357",10.43971135
"8358",8.652048676
"8359",5.136582893
"8360",8.937716667
"8361",9.459006292
"8362",10.09543954
"8363",6.763351963
"8364",10.90606488
"8365",9.943918919
"8366",13.46415105
"8367",8.71727965
"8368",15.24115946
"8369",8.891837797
"8370",10.7895707
"8371",10.18387281
"8372",5.946716997
"8373",7.24085694
"8374",7.694260398
"8375",6.055903445
"8376",11.76845082
"8377",7.654820969
"8378",8.767475658
"8379",9.417652725
"8380",8.208302771
"8381",8.657046698
"8382",9.610459684
"8383",9.019757658
"8384",8.730087234
"8385",10.44798838
"8386",9.124014371
"8387",7.959062228
"8388",7.969407891
"8389",8.610080673
"8390",9.927695601
"8391",10.66345363
"8392",11.16091128
"8393",8.054879717
"8394",8.565104018
"8395",8.914621513
"8396",12.92668343
"8397",5.763077113
"8398",8.604815378
"8399",11.25655418
"8400",10.48137927
"8401",9.246108315
"8402",10.65265634
"8403",8.674781196
"8404",9.028705594
"8405",7.59402813
"8406",5.279489637
"8407",10.61201435
"8408",8.384928096
"8409",13.75295391
"8410",9.928678057
"8411",8.546653396
"8412",8.919224909
"8413",8.112799532
"8414",9.53507452
"8415",6.984806249
"8416",6.921638903
"8417",8.983926606
"8418",9.95915063
"8419",9.925918091
"8420",9.253472064
"8421",8.541469981
"8422",7.894688598
"8423",10.17832699
"8424",9.563291591
"8425",11.69485652
"8426",8.410425292
"8427",8.445319584
"8428",10.92531023
"8429",8.845735425
"8430",12.24258712
"8431",10.85457234
"8432",10.40241561
"8433",5.724936416
"8434",9.542746745
"8435",10.13983621
"8436",7.962375563
"8437",9.527063849
"8438",12.00752775
"8439",11.57733818
"8440",7.013440971
"8441",9.91120883
"8442",12.67942926
"8443",12.45080145
"8444",7.660070847
"8445",8.51869935
"8446",8.256368496
"8447",11.29598234
"8448",10.29934125
"8449",6.931172793
"8450",5.408655236
"8451",8.515859018
"8452",8.64321747
"8453",9.498258281
"8454",8.662501336
"8455",4.914247293
"8456",8.364706399
"8457",10.79679034
"8458",7.06391022
"8459",10.12450952
"8460",8.080024582
"8461",12.42079984
"8462",9.48493911
"8463",9.500701976
"8464",10.83036333
"8465",8.745039722
"8466",8.3063376
"8467",8.675439464
"8468",6.364832285
"8469",6.586226121
"8470",12.63725481
"8471",7.555309134
"8472",11.39363976
"8473",12.18803113
"8474",9.48646802
"8475",5.868152331
"8476",9.349477027
"8477",10.19563381
"8478",6.138577103
"8479",9.840747812
"8480",6.52620045
"8481",8.004557514
"8482",11.55991368
"8483",9.311600532
"8484",7.517162658
"8485",12.14432292
"8486",9.733479686
"8487",9.485700204
"8488",11.02354558
"8489",9.586318141
"8490",9.253055238
"8491",11.41594078
"8492",13.64356153
"8493",9.881010685
"8494",7.570393637
"8495",5.772492118
"8496",8.631874312
"8497",9.876840464
"8498",7.685684785
"8499",8.342697103
"8500",11.90988166
"8501",8.21350353
"8502",10.41474978
"8503",8.943307453
"8504",7.108967867
"8505",8.603237702
"8506",9.946072296
"8507",7.582461702
"8508",9.31676476
"8509",13.07481269
"8510",10.47073426
"8511",7.477967819
"8512",7.39832691
"8513",7.465822175
"8514",9.405131888
"8515",5.751365637
"8516",9.9586749
"8517",9.976286197
"8518",8.353732254
"8519",10.72239534
"8520",6.888281164
"8521",8.156989584
"8522",7.424169912
"8523",8.624109286
"8524",9.793494836
"8525",8.119383038
"8526",10.56623837
"8527",9.545517396
"8528",8.04059015
"8529",8.55543253
"8530",9.486894733
"8531",11.90499858
"8532",8.406651576
"8533",11.68916909
"8534",8.482310584
"8535",8.757004858
"8536",9.943857899
"8537",10.72689322
"8538",10.67267546
"8539",12.01599819
"8540",9.12865908
"8541",14.90412039
"8542",8.256368496
"8543",7.79612301
"8544",7.673479883
"8545",6.054011389
"8546",4.81544164
"8547",6.193030409
"8548",9.802625647
"8549",11.2553196
"8550",8.340293433
"8551",4.717214646
"8552",9.190542898
"8553",12.22104202
"8554",7.020452341
"8555",10.147111
"8556",7.302633585
"8557",9.318855749
"8558",10.5192496
"8559",8.515083398
"8560",8.748735507
"8561",10.50710245
"8562",9.810134382
"8563",10.50630428
"8564",10.70369999
"8565",7.81534406
"8566",6.925226533
"8567",5.676301181
"8568",9.719714405
"8569",9.081952654
"8570",7.599954539
"8571",11.17083707
"8572",9.882696866
"8573",6.88014419
"8574",10.29258694
"8575",8.080741113
"8576",6.579148678
"8577",10.22350943
"8578",9.70630718
"8579",10.54942129
"8580",10.10573463
"8581",8.483201625
"8582",10.41031065
"8583",8.628449545
"8584",12.99046242
"8585",9.518950762
"8586",9.736700261
"8587",8.633618083
"8588",5.410656708
"8589",8.524398485
"8590",8.127812938
"8591",12.99052702
"8592",6.786492973
"8593",11.36688257
"8594",8.311528862
"8595",9.762311056
"8596",10.44469357
"8597",8.426255824
"8598",9.818849565
"8599",6.92240076
"8600",8.333992805
"8601",9.264345049
"8602",6.660138066
"8603",9.323595004
"8604",7.854668346
"8605",5.249443458
"8606",6.719925044
"8607",10.08877306
"8608",10.27881725
"8609",6.877819878
"8610",9.205991425
"8611",6.869214113
"8612",11.05004706
"8613",8.67401732
"8614",9.460568438
"8615",11.53438567
"8616",7.797624243
"8617",9.149760992
"8618",12.44724906
"8619",9.438791677
"8620",10.98851413
"8621",11.51987697
"8622",7.803410322
"8623",8.789047168
"8624",9.372187197
"8625",8.752700914
"8626",8.71023217
"8627",12.41312014
"8628",7.342261781
"8629",11.4620875
"8630",5.942977658
"8631",7.801148015
"8632",10.37239375
"8633",12.04172054
"8634",9.347998708
"8635",11.73857604
"8636",9.485067177
"8637",7.663146521
"8638",8.71815459
"8639",11.85483049
"8640",11.16166761
"8641",9.194266823
"8642",11.9735869
"8643",7.123764344
"8644",4.436729918
"8645",7.563562128
"8646",8.723335192
"8647",7.139375441
"8648",7.841961732
"8649",9.698162951
"8650",7.423732058
"8651",12.0226129
"8652",7.542278311
"8653",11.24247912
"8654",7.25436582
"8655",8.995207227
"8656",4.45327014
"8657",8.77374007
"8658",14.20532209
"8659",9.367837882
"8660",10.23889452
"8661",7.668453373
"8662",13.30340983
"8663",10.9122295
"8664",7.340720955
"8665",8.347734801
"8666",11.13992057
"8667",8.847611634
"8668",8.050541692
"8669",9.107450219
"8670",8.978356305
"8671",7.639987437
"8672",9.91165945
"8673",7.117565074
"8674",8.176154122
"8675",12.55957372
"8676",7.15290999
"8677",9.713024958
"8678",9.046242119
"8679",8.35775413
"8680",10.82379641
"8681",10.26416939
"8682",10.93029281
"8683",8.545613607
"8684",9.094132582
"8685",10.40119081
"8686",9.319870189
"8687",10.35500003
"8688",10.59493864
"8689",10.14116018
"8690",5.45071839
"8691",9.294356643
"8692",12.61715837
"8693",9.905470317
"8694",10.31004659
"8695",12.91028817
"8696",8.88208595
"8697",8.269919784
"8698",7.624418003
"8699",8.703908718
"8700",6.944977827
"8701",11.73111148
"8702",9.3101708
"8703",7.045710838
"8704",9.999911685
"8705",12.03297581
"8706",8.642843493
"8707",5.356787804
"8708",8.985179757
"8709",8.880485025
"8710",6.435023932
"8711",11.73217164
"8712",6.482206766
"8713",10.27779147
"8714",9.820655877
"8715",7.404030427
"8716",12.18665144
"8717",10.24817641
"8718",10.46327545
"8719",8.334541863
"8720",13.57826326
"8721",6.156129971
"8722",7.317064369
"8723",5.529977302
"8724",9.765848316
"8725",10.11150944
"8726",5.956169807
"8727",11.88113119
"8728",12.56935143
"8729",8.691414537
"8730",9.797982421
"8731",7.033516099
"8732",10.45175983
"8733",10.08984283
"8734",11.19799812
"8735",9.587826317
"8736",11.47257545
"8737",8.210222901
"8738",10.45942265
"8739",7.627781201
"8740",7.062412209
"8741",7.122062306
"8742",8.562000313
"8743",6.155886397
"8744",6.588214566
"8745",8.428188458
"8746",9.460959295
"8747",9.009281186
"8748",5.551437375
"8749",7.293887664
"8750",8.864133235
"8751",9.023495139
"8752",13.07601601
"8753",11.50454144
"8754",7.925721707
"8755",8.587871137
"8756",5.831740031
"8757",7.657289206
"8758",10.18945153
"8759",3.911277855
"8760",7.240143452
"8761",9.812894707
"8762",7.841667324
"8763",9.358661691
"8764",6.477438116
"8765",11.24594131
"8766",12.3227009
"8767",10.83377341
"8768",11.39473195
"8769",8.714809385
"8770",12.15878119
"8771",7.539504532
"8772",12.18721738
"8773",12.42568543
"8774",10.73047209
"8775",7.260296571
"8776",6.497189405
"8777",8.847047714
"8778",8.303367968
"8779",6.190116308
"8780",10.49126198
"8781",8.569613767
"8782",7.127059089
"8783",12.8440509
"8784",9.09017013
"8785",9.889686721
"8786",7.766387051
"8787",6.849590822
"8788",7.635489582
"8789",7.609071723
"8790",9.382675568
"8791",10.39875818
"8792",10.50810444
"8793",7.503762234
"8794",8.618431749
"8795",7.570493406
"8796",9.846073649
"8797",11.10606886
"8798",6.622198034
"8799",9.812409013
"8800",8.80298159
"8801",12.95012456
"8802",9.012351774
"8803",9.414906766
"8804",10.94548008
"8805",9.645222484
"8806",8.390211574
"8807",7.176994574
"8808",8.885707712
"8809",13.20439722
"8810",10.97177152
"8811",10.14179961
"8812",10.25092255
"8813",9.829256218
"8814",11.44765859
"8815",4.968117745
"8816",10.5811159
"8817",12.53384869
"8818",8.360194955
"8819",8.404261059
"8820",7.501331349
"8821",7.212015224
"8822",9.600340127
"8823",12.77070396
"8824",11.880467
"8825",12.55272186
"8826",11.20838579
"8827",9.003407414
"8828",9.88611664
"8829",10.9883532
"8830",7.848388702
"8831",10.82903013
"8832",8.256547613
"8833",10.26491352
"8834",8.980320217
"8835",10.34448665
"8836",11.71521116
"8837",7.990462634
"8838",10.15968705
"8839",8.784991215
"8840",10.07606788
"8841",8.459776077
"8842",8.816185578
"8843",8.553431063
"8844",10.10845701
"8845",10.48013619
"8846",7.077263778
"8847",7.128042926
"8848",9.114113406
"8849",10.15768653
"8850",12.53174456
"8851",11.07427255
"8852",10.79711123
"8853",9.711063195
"8854",12.78307179
"8855",9.145360292
"8856",6.450833512
"8857",7.605705303
"8858",10.97896284
"8859",6.857112806
"8860",9.636633794
"8861",11.84093493
"8862",12.29257231
"8863",10.29516366
"8864",8.39547139
"8865",11.20173558
"8866",9.497344186
"8867",7.996831059
"8868",9.370211022
"8869",9.094346596
"8870",10.4499621
"8871",9.815061332
"8872",7.341800758
"8873",8.608191684
"8874",9.037317921
"8875",10.01472968
"8876",7.701847862
"8877",10.27078735
"8878",9.102317628
"8879",9.88453801
"8880",9.01402393
"8881",10.71830514
"8882",9.521339119
"8883",10.33728681
